sentence,entity_text,entity_type
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",accuracy_score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",f1_score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",f1_score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",roc_auc,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",roc_auc_score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",Accuracy,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",accuracy,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",F1 Score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",f1_score,EVALMETRIC
"```python from GRANDE import GRANDE  params = {         'depth': 5, # tree depth         'n_estimators': 2048, # number of estimators / trees          'learning_rate_weights': 0.005, # learning rate for leaf weights         'learning_rate_index': 0.01, # learning rate for split indices         'learning_rate_values': 0.01, # learning rate for split values         'learning_rate_leaf': 0.01, # learning rate for leafs (logits)          'optimizer': 'adam', # optimizer         'cosine_decay_steps': 0, # decay steps for lr schedule (CosineDecayRestarts)          'loss': 'crossentropy', # loss function (default 'crossentropy' for binary & multi-class classification and 'mse' for regression)         'focal_loss': False, # use focal loss {True, False}         'temperature': 0.0, # temperature for stochastic re-weighted GD (0.0, 1.0)          'from_logits': True, # use logits for weighting {True, False}         'use_class_weights': True, # use class weights for training {True, False}          'dropout': 0.0, # dropout rate (here, dropout randomly disables individual estimators of the ensemble during training)          'selected_variables': 0.8, # feature subset percentage (0.0, 1.0)         'data_subset_fraction': 1.0, # data subset percentage (0.0, 1.0) }  args = {     'epochs': 1_000, # number of epochs for training     'early_stopping_epochs': 25, # patience for early stopping (best weights are restored)     'batch_size': 64,  # batch size for training      'cat_idx': categorical_feature_indices, # put list of categorical indices     'objective': 'binary', # objective / task {'binary', 'classification', 'regression'}          'random_seed': 42,     'verbose': 1,        }  model_grande = GRANDE(params=params, args=args)  model_grande.fit(X_train=X_train,           y_train=y_train,           X_val=X_valid,           y_val=y_valid)  preds_grande = model_grande.predict(X_test)  ```  ### Evaluate Model  ```python preds = model_grande.predict(X_test)  if args['objective'] == 'binary':     accuracy = sklearn.metrics.accuracy_score(y_test, np.round(preds_grande[:,1]))     f1_score = sklearn.metrics.f1_score(y_test, np.round(preds_grande[:,1]), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande[:,1], average='macro')          print('Accuracy:', accuracy)     print('F1 Score:', f1_score)     print('ROC AUC:', roc_auc) elif args['objective'] == 'classification':     accuracy = sklearn.metrics.accuracy_score(y_test, np.argmax(preds_grande, axis=1))     f1_score = sklearn.metrics.f1_score(y_test, np.argmax(preds_grande, axis=1), average='macro')     roc_auc = sklearn.metrics.roc_auc_score(y_test, preds_grande, average='macro', multi_class='ovo', labels=[i for i in range(preds_grande.shape[1])])      print('Accuracy GRANDE:', accuracy)     print('F1 Score GRANDE:', f1_score)     print('ROC AUC GRANDE:', roc_auc) else:     mean_absolute_error = sklearn.metrics.mean_absolute_error(y_test, np.round(preds_grande))     r2_score = sklearn.metrics.r2_score(y_test, np.round(preds_grande))      print('MAE GRANDE:', mean_absolute_error)     print('R2 Score GRANDE:', r2_score) ```  ## More  Please note that this is an experimental implementation which is not fully tested yet.",ROC AUC,EVALMETRIC
